,fmp_alpha,mom_1m,mom_3m,mom_12m
MCD,0.0,-0.6928042776084751,-0.2985741388347867,-0.13695153866539678
ACN,0.0,0.3018865852637562,-0.3868320306485824,0.013983169136291163
CRM,0.0,0.530107112120672,-0.5688087557495218,0.24914419895328618
TMO,0.0,-1.0155604207692113,-0.31847166954437167,0.05921275801086834
DIS,0.0,-0.43728013344120376,-0.7079812651835655,0.134173831714815
LIN,0.0,-0.06635243734546448,-0.2485499309944825,0.1936633638869386
NFLX,0.0,0.6853483338749995,0.3949821854999924,0.5067485768426624
ABT,0.0,-0.28835390595607713,-0.30129294822369923,-0.008947646830292921
DHR,0.0,-1.2897377579555647,-0.038637480650400846,0.17988805881991365
WFC,0.0,0.46592537591246463,0.18436940884753117,0.39012007003603333
CMCSA,0.0,-0.37276550314568047,-0.2711543101688636,-0.04634669660051127
VZ,0.0,0.0023953782550583114,0.040514483304061155,0.2207795426795125
NEE,0.0,-0.6895217573202261,0.48396322713108253,0.07432026216004384
NKE,0.0,-3.0409019034755773,-0.7386271486252696,-0.2947178758264669
PM,0.0,-0.1389142135593442,0.5387617953572121,0.10641570996570626
TXN,0.0,0.24876285863705003,0.7220162613863668,0.19904098743826026
HON,0.0,0.12828719949524103,0.2821738784652519,0.07040002685875346
UPS,0.0,-0.26938527316560235,-0.3798615123141893,-0.2206829680076584
LOW,0.0,-0.08455752705862674,-0.4167101415704071,0.018055493701119252
RTX,0.0,-0.7994133236709038,0.001979668114900246,0.08871383803596644
MS,0.0,0.7072113662701232,0.44165371047814705,0.276500402162266
INTC,0.0,1.57669923409685,-0.29905291210351015,0.16822798274263995
GS,0.0,0.40215903914088313,0.6104556374045269,0.45772448174271263
AMD,0.0,0.7934949321026195,0.2561143339296983,0.5510872494674912
IBM,0.0,0.5869066770337885,-0.2271279145263052,0.3522072906586259
SBUX,0.0,-1.3417330562218353,-0.6147332250319204,-0.2177804534989739
CAT,0.0,-0.07333448313126834,-0.5002852763951573,0.3363080256288715
DE,0.0,-0.6770122661034983,-0.613743265372412,-0.10937663297437061
UNP,0.0,-0.34153100843389694,-0.28041114646852705,0.1304747900064671
BA,0.0,-0.4977907554278294,0.08551518683196235,-0.09789225250099742
AAPL,0.0,2.0806731856631324,1.3147235129918617,0.2410137566110837
MSFT,0.0,1.1575816733461366,0.3847721218927318,0.36838391367675727
AMZN,0.0,0.9979320887637314,0.3200191989308747,0.4904435432335046
NVDA,0.0,1.4391415624403887,1.9804536343917714,1.266478601281793
GOOGL,0.0,1.1309118734767405,0.8407310569014683,0.5354026464013004
GOOG,0.0,1.1203538811063138,0.8310655513457292,0.5389416804293807
META,0.0,1.0265251106415203,0.19861797840920792,0.6633202221252249
TSLA,0.0,4.906064215072919,1.7758205377347291,0.10715884529291142
BRK-B,0.0,0.006254651261955235,-0.0023863990375279087,0.20045819298914103
JPM,0.0,0.545111136306335,0.25968699071934065,0.3985268675832686
JNJ,0.0,0.19610474947063716,-0.02937088272510513,-0.02156813767674126
V,0.0,-0.6800357179630243,-0.18639359728726568,0.1163484958432569
UNH,0.0,0.32726804870576487,0.3919599019308033,0.11797435897272657
PG,0.0,-0.012980527008027654,0.28313237592430474,0.1482514089606729
MA,0.0,-0.409280814785681,-0.32584140372517245,0.11804163016079261
HD,0.0,0.6396702002501691,-0.14538348252462763,0.14795706731966485
BAC,0.0,0.5936186741262173,0.45173459158747375,0.4321221935404922
CVX,0.0,-0.05936387227027495,-0.11765059259678701,0.06018561997577676
LLY,0.0,1.218027129613973,0.8994572741162008,0.780555627162291
XOM,0.0,-0.07384386878492055,-0.26909496822973056,0.1221016571782777
AVGO,0.0,2.7898009755167332,1.1904003762139497,0.7744024249503632
COST,0.0,0.549052559277242,0.8487817789108103,0.5635806453950205
ABBV,0.0,-0.07296896765385918,0.010782441098031281,0.28041579395304783
PFE,0.0,-0.07702878505233057,0.3207645570293809,-0.14563878817226694
MRK,0.0,-0.21325147966639824,0.06040144293839056,0.18871128713611307
PEP,0.0,-0.5225512050382406,-0.12112659391602243,-0.07518248698754904
KO,0.0,-0.10775259330560472,0.23990532841916812,0.09740578510052977
ADBE,0.0,2.4521784949005965,0.611237552555262,0.18685098404982037
CSCO,0.0,0.22312081400854344,-0.26396811417572863,-0.05548263079673221
WMT,0.0,0.8123039583201734,0.687845810132631,0.33899751356576535
MCD,0.0,-0.2572339231061571,-0.25081420934979803,-0.12618043523022981
ACN,0.0,0.3338917987357721,-0.45383678851449183,-0.0035802978859748036
CRM,0.0,0.5829913569623542,-0.5747966922528733,0.23440353902626254
TMO,0.0,-0.9283705512842237,-0.35270008055285285,0.06255520596494013
DIS,0.0,-0.4866975198660728,-0.7322734324402815,0.13951304542511211
LIN,0.0,0.04239241035936869,-0.18131402850791023,0.1940209212963192
NFLX,0.0,0.6742295154948459,0.4127817061912924,0.48671099529983786
ABT,0.0,-0.5036856252875221,-0.31564585233027787,-0.0013606310585916326
DHR,0.0,-0.9500758775433811,-0.08945008984373803,0.1839807208525226
WFC,0.0,0.30315525949791144,0.18836544426831603,0.39815622978214293
CMCSA,0.0,-0.36408154491266753,-0.22506361620868276,-0.05871897886331334
VZ,0.0,0.2473334214848837,0.10680561132619859,0.2532302058844117
NEE,0.0,-0.35467316626833023,0.49541410192623886,0.08988834487176445
NKE,0.0,-3.131093596428937,-0.7783227430549147,-0.3061856199667924
PM,0.0,0.06108694169373763,0.548053200159913,0.11651062465942752
TXN,0.0,0.49450123575885474,0.6966675936542108,0.18324508048050558
HON,0.0,0.33114040209098494,0.34298184665171405,0.06684135475306396
UPS,0.0,-0.15396597466938866,-0.35117587340435197,-0.21916536977776213
LOW,0.0,0.2575554761244039,-0.3648448160479765,0.006074801210137926
RTX,0.0,-0.8423794724373828,-0.004096693705759602,0.08393442791388095
MS,0.0,0.7710648415433776,0.43753110069481504,0.2842699124190934
INTC,0.0,1.5474327752507868,-0.30264618912121977,0.14817853125736613
GS,0.0,0.6395228766967258,0.660072223355892,0.4664248343668862
AMD,0.0,1.179890396625479,0.39033697593952965,0.5861995590818005
IBM,0.0,0.5507522470086834,-0.18555915076355545,0.35373315066482525
SBUX,0.0,-1.3745787535439566,-0.624852031112789,-0.2530566655653761
CAT,0.0,-0.008095071010649768,-0.45379130325276185,0.32890756736809035
DE,0.0,-0.4975887311811391,-0.5900255146445823,-0.10612363331297292
UNP,0.0,-0.18155862673956902,-0.2413915029332161,0.13227221888098573
BA,0.0,-0.3917282304063088,0.17199915975786473,-0.10092301064445153
AAPL,0.0,2.031386844676203,1.2663417910585468,0.22055559987973483
MSFT,0.0,0.7468256871611612,0.31402456055683814,0.34168816606977526
AMZN,0.0,0.5335261554257524,0.21908734662372398,0.45373979151987986
NVDA,0.0,0.6815681766451456,1.678958325631144,1.205338648490383
GOOGL,0.0,0.7270752938406435,0.7352377818531357,0.5002001362654961
GOOG,0.0,0.7269562528405036,0.731748053083455,0.5039914080673646
META,0.0,0.2981726617112357,0.011456840013726044,0.6079622632317694
TSLA,0.0,4.142262274079981,1.5538403033338812,0.022049977470201765
BRK-B,0.0,0.2353706481294653,0.09967396732192046,0.20595105312547546
JPM,0.0,0.5448091267611614,0.2868777254240471,0.38121834756760087
JNJ,0.0,0.21428205635468478,0.033047890286541204,-0.01416124624955295
V,0.0,-0.5436757687599076,-0.1607515512888118,0.1046044992355265
UNH,0.0,0.3039310406648097,0.5034291645847628,0.1251660308426754
PG,0.0,-0.12423616587266961,0.23790903452587697,0.1459200922905025
MA,0.0,-0.31779857610029216,-0.27486890491046534,0.11008164300696477
HD,0.0,0.7716655833769721,0.08643807376588253,0.16495959915944924
BAC,0.0,0.6482315651048678,0.5722686460069428,0.42132660461142524
CVX,0.0,-0.10029601705429769,-0.13110318179573177,0.042545927190914656
LLY,0.0,0.9340937127860136,0.8504191072977094,0.804931601400371
XOM,0.0,0.032935571070619396,-0.2555027750237966,0.12165708732875069
AVGO,0.0,2.2348756292470613,1.1364720496515832,0.7472809097772549
COST,0.0,-0.0019516525013152375,0.6559971547966388,0.5159441397738043
ABBV,0.0,-0.020640546861562026,0.07875971491466638,0.28287484872900315
PFE,0.0,0.2689515976423271,0.43397397067264043,-0.14451266619481307
MRK,0.0,-0.13083005968114714,0.11171127599891495,0.2133524226695851
PEP,0.0,-0.13528028263395653,-0.07331728221032252,-0.07122652587977074
KO,0.0,0.005697364006853611,0.311089439692696,0.0984265352685817
ADBE,0.0,2.4466344186329847,0.6054922972009749,0.15769005915371626
CSCO,0.0,0.34754843992637907,-0.15815360963315772,-0.05903988626534895
WMT,0.0,0.5103801219209609,0.5972265646427073,0.33183333675607174
MCD,0.0,0.061361152869406244,-0.1705368513643326,-0.10979683725852896
ACN,0.0,0.40587020047674294,-0.2963996445233237,0.005355044303521406
CRM,0.0,0.5138311838919787,-0.5616903080915412,0.18931795721818745
TMO,0.0,-0.8063919611782202,-0.2041790158415555,0.0687226362797384
DIS,0.0,-0.6745948110583493,-0.7212588136722209,0.11982201382887114
LIN,0.0,0.087783889640773,-0.11683425346706677,0.19583398709123212
NFLX,0.0,0.17661162145355735,0.26334442623906806,0.45336225641739103
ABT,0.0,-0.3615906684467114,-0.22647581699428843,0.005153889421445124
DHR,0.0,-0.8205885364297005,0.04075648268559817,0.1871753618390264
WFC,0.0,0.48006919357197253,0.2622149020118627,0.3955617383539075
CMCSA,0.0,-0.2112497573310188,-0.1478570752387891,-0.05400934928922574
VZ,0.0,0.46816352953455276,0.15964235315398945,0.2627663066088457
NEE,0.0,-0.3088065085959735,0.6780013590819394,0.10794663227444046
NKE,0.0,-2.9222944919584757,-0.6436781200982833,-0.30977790929170135
PM,0.0,0.3152136558821157,0.6952462188074593,0.1297029728527569
TXN,0.0,0.15723520227465793,0.7300053702550935,0.16889211283490846
HON,0.0,0.2390289194664792,0.40550147434411654,0.0637816796201065
UPS,0.0,0.07142696448511421,-0.18708196186879356,-0.22167569575389823
LOW,0.0,0.6681937988879785,-0.0833346741047003,0.04556185187136341
RTX,0.0,-0.6049289814407466,0.04698323234930113,0.08857560260490094
MS,0.0,0.999944534671429,0.5862885930767741,0.2769911440412153
INTC,0.0,1.0096613268410422,-0.34258700818146925,0.09210121983571073
GS,0.0,0.683785565004972,0.7597227358861947,0.45317164997084536
AMD,0.0,1.58639628516696,0.4316702688357563,0.5951167804580454
IBM,0.0,0.5565516227145584,-0.10586553430530721,0.344840694510108
SBUX,0.0,-1.2696545729472293,-0.5272708149402092,-0.2519200685505849
CAT,0.0,0.06433326446235021,-0.4232475250091574,0.3207580013985427
DE,0.0,-0.1446323081375187,-0.4801925212810976,-0.09396381461446945
UNP,0.0,-0.0029812758622500546,-0.09918900696926558,0.14206740909753224
BA,0.0,-0.37240246272063837,0.25429208344032705,-0.1254929678444866
AAPL,0.0,1.3160754240475852,1.145440580986223,0.22465556815858645
MSFT,0.0,0.5814205562518446,0.2597481137141231,0.3249275710673921
AMZN,0.0,0.4881678592022616,0.1409185191797082,0.43518306734097756
NVDA,0.0,0.9406915411264967,1.5721495692053367,1.1843918308723254
GOOGL,0.0,0.5843495402124526,0.6406507490073925,0.4822059075078995
GOOG,0.0,0.5871592688557805,0.6413325913230583,0.48498815681033236
META,0.0,-0.14176906641036657,-0.12208049548451338,0.54394711614227
TSLA,0.0,4.7168467833268215,1.6071887057740297,0.04376728713137823
BRK-B,0.0,0.46503249276928793,0.16840174813379782,0.21370011365452213
JPM,0.0,0.715584132174822,0.23925299100326303,0.3641494862470045
JNJ,0.0,0.25867087973340475,0.07516282334873292,-0.009497800689670433
V,0.0,-0.38237762418970256,-0.12961220365994253,0.10984935386575845
UNH,0.0,0.444828048373604,0.6343438231059784,0.1635530303571855
PG,0.0,-0.055810504962200636,0.2995705340782897,0.14723851013148492
MA,0.0,-0.21080064562326628,-0.23370855276490632,0.11126407781293646
HD,0.0,0.8607079051092077,0.19041741624717146,0.16956690414547126
BAC,0.0,0.8313167046651362,0.5843063779971334,0.40454867324325927
CVX,0.0,-0.05523020821408409,-0.10326969284322773,0.03505812688082621
LLY,0.0,1.1059247028900203,0.9240152202480334,0.8174464864669982
XOM,0.0,0.13177010104904774,-0.2414531791104353,0.11698744658216842
AVGO,0.0,2.0260704426242477,0.9423651978278151,0.7351822020139813
COST,0.0,-0.06803287599362662,0.5844033859627267,0.4957846451975698
ABBV,0.0,0.19977509779616565,0.12343396962284592,0.2893662411152176
PFE,0.0,0.39888585704387847,0.46791187150886193,-0.13426705941432793
MRK,0.0,-0.27563439846906945,0.09323436942263363,0.21530032980613978
PEP,0.0,0.10220153877332949,-5.1230496163512385e-05,-0.052022252106024736
KO,0.0,0.12704787778926985,0.34048070579785916,0.10235390565434044
ADBE,0.0,2.4054438265129443,0.6398152029966973,0.15504576905958367
CSCO,0.0,0.5236601754440726,-0.13169270026941948,-0.01944518314204302
WMT,0.0,0.4564940700105029,0.6001666490946196,0.3212887263669716
MCD,0.0,-0.0033159654417902473,-0.18390939502088877,-0.11628237507043349
ACN,0.0,0.7582946574103397,-0.1365690156642687,0.030676163475311102
CRM,0.0,0.6920488099254771,-0.5099481279925815,0.17308005725719589
TMO,0.0,-0.571415357234204,-0.17034077042982876,0.06586215766441006
DIS,0.0,-0.3892515501404441,-0.6978368694474333,0.11798014679194513
LIN,0.0,0.15112097393613189,-0.08574822029078977,0.18801623631886433
NFLX,0.0,0.006527959771572611,0.16582812090308963,0.43674945619499794
ABT,0.0,-0.16899933565153313,-0.2348676924536428,0.011548064297248972
DHR,0.0,-0.6442177906398103,0.07816963914649078,0.18706152071683313
WFC,0.0,-0.07753591251011649,0.03928007866263661,0.3232166091877001
CMCSA,0.0,0.10536734551033744,-0.13295466514844678,-0.04740003103988477
VZ,0.0,0.5016072297380036,0.20662022299007754,0.2693589451524879
NEE,0.0,0.5595178263524412,0.752013946027001,0.1075196245076433
NKE,0.0,-2.901961644521917,-0.7770465728774218,-0.3127367956783428
PM,0.0,0.40794054091256804,0.7439741475368709,0.13465325797787797
TXN,0.0,0.2815127067665353,0.7136700848259565,0.15841672970162268
HON,0.0,0.32479706973243694,0.38528119161471297,0.06596987317252478
UPS,0.0,0.4568932530552048,-0.11572130158034444,-0.19866355725855567
LOW,0.0,0.8803531463883951,0.021064724808867563,0.05271643836515194
RTX,0.0,-0.6372716639527498,0.052418991191268915,0.09656304637902535
MS,0.0,1.056354465741777,0.7753021929700901,0.2621733408636635
INTC,0.0,1.3590143138491535,-0.27046130560462034,0.10100623797743813
GS,0.0,0.9456960516044806,0.7979829517158161,0.43732936961665536
AMD,0.0,1.6679113968726025,0.3440034988108738,0.5640180513891303
IBM,0.0,0.9356786202509717,-0.001271707002624911,0.38211091547767684
SBUX,0.0,-0.7679590190662928,-0.441534501912054,-0.24157881369799838
CAT,0.0,0.3096236644680084,-0.36836917537034086,0.3312424975217949
DE,0.0,0.08232465231326369,-0.44740305128460145,-0.06884613220839486
UNP,0.0,0.15685675170278257,-0.06125370187466306,0.1383237339285699
BA,0.0,-0.1851960515678437,0.24858252934742395,-0.12665038574938203
AAPL,0.0,1.1740953575184774,1.1778926949746782,0.23734486188134074
MSFT,0.0,0.3601150320736308,0.31972446059424886,0.30966572948329885
AMZN,0.0,0.4007505391127899,0.16629821648419174,0.39932393258203835
NVDA,0.0,0.44047599854704167,1.6546902239606904,1.1310257691955319
GOOGL,0.0,0.5996279367868458,0.7142974308754821,0.44287850536279616
GOOG,0.0,0.5855110215129424,0.7111607715013109,0.44891871912147174
META,0.0,-0.23923940261828314,-0.05771505511799546,0.5253520680726828
TSLA,0.0,4.463846078592782,1.7595805841445995,0.039804328838852876
BRK-B,0.0,0.7392610588389794,0.3051429524053142,0.24245450866710339
JPM,0.0,1.1896478917017745,0.5977924295928214,0.3842661893925816
JNJ,0.0,0.3180165288324104,0.09221724869556924,-0.018417586788905482
V,0.0,-0.06991549111718065,-0.09292668058359732,0.11547757614271414
UNH,0.0,0.6111494947751717,0.6871742786967077,0.1798130729996148
PG,0.0,-0.037490138251292215,0.26385997334852496,0.13429703199167486
MA,0.0,0.05674376621796684,-0.1732877077316619,0.12042146582926627
HD,0.0,0.5157125133637996,0.22773551221346278,0.1751255456051538
BAC,0.0,0.746189967442433,0.6752537634724467,0.4012711207562205
CVX,0.0,0.30740094690217346,0.03215363014449979,0.06415138900030182
LLY,0.0,1.1115274411790392,0.9745720141442233,0.8330218466417656
XOM,0.0,0.4707452020023193,-0.12614672643338842,0.152474098793288
AVGO,0.0,1.8379611206487323,1.0851730825285206,0.7426713161673666
COST,0.0,0.03612781748523064,0.61778870376062,0.5018740070018699
ABBV,0.0,0.2650554026866252,0.19579653565718003,0.28458859167931705
PFE,0.0,0.6294450824753248,0.5653632877662154,-0.12987424488544785
MRK,0.0,-0.09210066421263008,0.11742282276078919,0.22879788741096863
PEP,0.0,0.010965755797562426,-0.05439603185627018,-0.09094969707285205
KO,0.0,0.20006337834184196,0.374377759201737,0.08931004808368403
ADBE,0.0,2.6215381501130457,0.7716336550875025,0.14740661398886457
CSCO,0.0,0.5693377546268654,-0.045959041165501535,-0.034593615361678376
WMT,0.0,0.594011981718015,0.6184772231774662,0.3324887943071776
MCD,0.0,-0.12423551548504987,-0.20290261262860687,-0.12428276419099028
ACN,0.0,1.384394619701871,0.07716480581050877,0.04973620302422865
CRM,0.0,0.8978191923302541,-0.4629478235239399,0.15508625930433007
TMO,0.0,-0.6421234727884055,-0.1302353233128284,0.05826138527363378
DIS,0.0,-0.4131129250937371,-0.6014427720721187,0.11169793196196032
LIN,0.0,0.11873663809851065,-0.05920788190791049,0.17552990240577382
NFLX,0.0,0.14257882803383204,0.2583425700434101,0.436160120451906
ABT,0.0,-0.08925631846130067,-0.19788741970704926,-0.008452185659997613
DHR,0.0,-0.8217727128717871,0.13689956733013453,0.1822357554647247
WFC,0.0,0.13802663235150625,0.13858445244898254,0.3337446042874791
CMCSA,0.0,0.46311678988979477,0.011755173174980094,-0.035765553933853056
VZ,0.0,0.5093487428793186,0.1894150092603697,0.2603583697938101
NEE,0.0,-0.157450365841163,0.5407907700896164,0.03808027115457213
NKE,0.0,-2.972660127361594,-0.8922385595218287,-0.3423039491512896
PM,0.0,0.44273895167603383,0.7366563326554485,0.1113194876849608
TXN,0.0,0.1809392683125477,0.825276254633466,0.15377991987893969
HON,0.0,0.41512068167527527,0.4110628652578123,0.06791675799856167
UPS,0.0,0.6887019962914169,0.04493155461866394,-0.18000661287836683
LOW,0.0,0.41647901556015166,0.04607640386502032,0.05564211898265803
RTX,0.0,-0.5801636154547567,0.09303893648537942,0.09631513588537077
MS,0.0,1.162584289924466,0.850138902547469,0.26829102150230466
INTC,0.0,1.4109891607109128,-0.0677330501416682,0.1034341400551797
GS,0.0,1.1349334577349675,0.9813769640087107,0.45608152513582945
AMD,0.0,1.4536686455403438,0.47418277343515713,0.5425219433200814
IBM,0.0,0.9616956624060466,0.07799255146287454,0.37422577334129514
SBUX,0.0,-1.0246395251064375,-0.5070680846630884,-0.2738479732999668
CAT,0.0,0.62120919039396,-0.17889989362629288,0.35265710814915985
DE,0.0,0.1280912242231027,-0.22705786545766005,-0.05607417924863145
UNP,0.0,0.5072057554855309,0.06877086311511693,0.1553218195645123
BA,0.0,-0.2127535204742883,0.2662819999950585,-0.14300535655239255
AAPL,0.0,1.1300619085304229,1.2726197698247348,0.23834991865523958
MSFT,0.0,0.2283918212350855,0.35895329406679766,0.2923488902018341
AMZN,0.0,0.6159097016705024,0.22646566061512008,0.3980511088727354
NVDA,0.0,-0.17673531676375198,1.6888150077210256,1.125925412923138
GOOGL,0.0,0.6085708161330858,0.7309807226192371,0.4218446849806142
GOOG,0.0,0.6024734330698811,0.7259405224374809,0.4277053810727012
META,0.0,-0.281539612461454,-0.017883343623239956,0.5270111580635479
TSLA,0.0,4.299427880480904,2.045439394209988,0.04279798819618341
BRK-B,0.0,0.9466778983863344,0.3761508318072666,0.2598987505241416
JPM,0.0,1.2597662350739034,0.6635969161070565,0.3951248101911293
JNJ,0.0,0.45741564368070575,0.1378440957704572,-0.013222502232215771
V,0.0,-0.07234870137866523,-0.013048639823328934,0.1191051219065763
UNH,0.0,1.2883447777025672,0.8886656832615976,0.1724122832931363
PG,0.0,0.04649798275581585,0.31843910853912805,0.14140253844699824
MA,0.0,-0.010236884900352905,-0.1294706671770678,0.11449030199457644
HD,0.0,0.7422647791445107,0.4043276692737585,0.19881966329605205
BAC,0.0,1.4327448974781474,0.8700756583393083,0.4734326845673963
CVX,0.0,0.3949310106694335,0.05981744230314989,0.08745786509809206
LLY,0.0,0.7777452261802011,0.941899717318682,0.789723987849635
XOM,0.0,0.6532529664921696,-0.07452243564661254,0.1940932281901553
AVGO,0.0,0.22268518661600334,1.1370226590244528,0.7327411279405838
COST,0.0,0.09115626762378426,0.6986629234520545,0.4889577534373337
ABBV,0.0,0.31496551110268856,0.23873549112749082,0.27343177678743624
PFE,0.0,0.7968295249117037,0.6112402777994697,-0.1234964496400107
MRK,0.0,-0.26715805826241423,0.019285795694766517,0.1982372438342126
PEP,0.0,0.11343946349245737,-0.00504186763639769,-0.08909191285300522
KO,0.0,0.3399504544360723,0.4382313013045662,0.09380617429367033
ADBE,0.0,2.6686309381368076,0.8111668804996763,0.15361010984301848
CSCO,0.0,0.6016032060946341,-0.0229948329346632,-0.011663185106280838
WMT,0.0,0.5907250199818779,0.6540243577563949,0.3344140856394876
MCD,0.0,0.18636980244448598,-0.09418060438540676,-0.10049731939146722
ACN,0.0,1.7965155321282222,0.1937847611652148,0.0703828491180517
CRM,0.0,1.3929220241653706,-0.12157271524156288,0.1721400247078343
TMO,0.0,-0.34179373708429495,0.0006763337243702594,0.0728316979724204
DIS,0.0,-0.12993290778809552,-0.49790883578745015,0.148765228281601
LIN,0.0,0.16972178298830842,0.03344789481432375,0.18893917522687753
NFLX,0.0,0.0811309390927355,0.3582520665854556,0.4547684268790805
ABT,0.0,-0.009742902411331134,-0.19872753334405457,-0.012449301921365175
DHR,0.0,-0.09806951427881572,0.23779069547303333,0.19900510444135144
WFC,0.0,0.6681426089043638,0.2781280628361906,0.38076240178390175
CMCSA,0.0,0.7503361201671646,0.07496457536825663,-0.005497555459588632
VZ,0.0,0.7007728271525466,0.21452232042413488,0.2947901432567558
NEE,0.0,-0.15118459508938153,0.6146451686576571,0.05820033556787696
NKE,0.0,-2.784089411304737,-0.8557139068804931,-0.3223035718043745
PM,0.0,0.6387236045591176,0.7872160512555912,0.13100031354997177
TXN,0.0,0.6325444357039034,0.9210992110258864,0.19027043760268003
HON,0.0,0.5608521538379012,0.5053163774570457,0.09295175349487994
UPS,0.0,1.0892799944866387,0.13498433606176707,-0.15740024562735855
LOW,0.0,0.7731279908193005,0.23285895776310417,0.09704658351984297
RTX,0.0,-0.14153432324950233,0.1770937581286316,0.1268641669519991
MS,0.0,1.3275297568536848,0.8493056335552911,0.28237969938669083
INTC,0.0,1.4866955982114858,-0.15196691726839262,0.12102015712484071
GS,0.0,1.4608229782850044,0.9520867658588243,0.48558831421302195
AMD,0.0,1.3269867615654385,0.49598168346785926,0.5296707696001888
IBM,0.0,1.14490596420216,0.16436720714996556,0.39415493293967263
SBUX,0.0,-0.7000120147610942,-0.3671506582415782,-0.2360533437208554
CAT,0.0,1.2222404280707777,0.011365921863546458,0.3964396708979312
DE,0.0,0.061387181811334735,-0.129338083317164,-0.05273076728583992
UNP,0.0,1.096944326418602,0.196468994340266,0.18343412845595686
BA,0.0,0.38162583991476984,0.46208447371250516,-0.0870573647982208
AAPL,0.0,0.9240393034828411,1.2479739260920666,0.195701633059155
MSFT,0.0,0.04150218575706077,0.296523321006259,0.2775696851293157
AMZN,0.0,0.3105630192240523,0.1275195991533189,0.3799967928700203
NVDA,0.0,-1.182092663075561,1.3581695618635492,1.0378781497685297
GOOGL,0.0,0.30823026602803383,0.6799929299097185,0.4122056532786684
GOOG,0.0,0.3050831796316795,0.6723160440447176,0.4172140075519468
META,0.0,-0.9761551954095187,-0.2411837799737815,0.46454534524518243
TSLA,0.0,4.2157485304456355,2.028025480705353,-0.020602880784824085
BRK-B,0.0,1.1413702856414258,0.4706820181151139,0.265922542223728
JPM,0.0,1.4350761718440328,0.770222524953446,0.38626992269080396
JNJ,0.0,0.8920048666589682,0.3704593164260177,0.02869447798037461
V,0.0,0.10435811751539603,0.03708630761463816,0.12847617110698673
UNH,0.0,1.8262714842673842,0.8577216820897013,0.2087438795000205
PG,0.0,0.19809345075814733,0.36534735869166957,0.16338559208154924
MA,0.0,0.20632569737108497,-0.06089105315336418,0.1324789491032221
HD,0.0,0.8681902608781593,0.47091185488730414,0.20773867035413307
BAC,0.0,1.400001676630211,0.998128614589322,0.46003355759513753
CVX,0.0,0.6794574337424377,0.18078109786113128,0.11031186963728257
LLY,0.0,0.3851008283129911,0.8103995258692325,0.7566436184597756
XOM,0.0,0.9207024392155234,0.01389465619028174,0.20356495134680097
AVGO,0.0,-1.1267497232384471,0.7643435714122373,0.6291302386676577
COST,0.0,-0.1098129996272772,0.690424371312587,0.47223410344612804
ABBV,0.0,0.5990422063334395,0.3606697491374913,0.31800447361307116
PFE,0.0,1.069383272148995,0.7186753903073946,-0.09269614541177662
MRK,0.0,-0.2342548981060273,0.06939293266526203,0.21837518408932755
PEP,0.0,0.4520672668986414,0.10624501155201838,-0.04422112833874359
KO,0.0,0.5088563551298839,0.5021634201172174,0.10993574903951675
ADBE,0.0,0.8541772214996413,0.7347344677047056,0.13359358600974114
CSCO,0.0,0.8372843349618777,0.09652721097715045,0.003018436968038496
WMT,0.0,0.7109672938256915,0.7195824898055094,0.3480889223427851
MCD,0.0,0.36594681770600035,-0.02434036034204956,-0.08516403726536814
ACN,0.0,1.6321385752413833,0.19256620661665336,0.05953740162274779
CRM,0.0,1.0151515435655778,-0.26292499249593737,0.15914839155288907
TMO,0.0,-0.34559972922640636,0.02190188746788424,0.07991597534690109
DIS,0.0,-0.2573981794259388,-0.578111211499158,0.17143183790143146
LIN,0.0,0.34358768642274695,0.05620603029399707,0.1875915179813924
NFLX,0.0,-0.37697808013921064,0.2359348206088674,0.4228489013212765
ABT,0.0,0.19299006347544756,-0.13408901351915725,0.015155576094121881
DHR,0.0,-0.13301704126908653,0.21238436519662818,0.20699958139335295
WFC,0.0,0.7749815557083606,0.3613758139184111,0.3649411791554278
CMCSA,0.0,1.0915717965298337,0.20476304441682558,0.017079325182389526
VZ,0.0,0.9001859118067488,0.30432152659024236,0.38358400206483
NEE,0.0,-0.2976344384121199,0.625806437849842,0.051705205357381545
NKE,0.0,-2.6401014477939957,-0.8534597193268958,-0.3256617429808437
PM,0.0,0.8637302983622486,0.8302540178694513,0.15737596446047764
TXN,0.0,0.6416402412054958,0.8455499114352691,0.16471058075720657
HON,0.0,0.6620390158763048,0.6056287993893883,0.09112024585121048
UPS,0.0,1.025883476654713,0.19042934146728685,-0.14340409343479799
LOW,0.0,1.0620594604893911,0.29621059343766953,0.10899367228640056
RTX,0.0,0.10070984231547353,0.19465131410101533,0.13794207765668698
MS,0.0,1.3758344595353815,0.7786261234970038,0.2825818479411474
INTC,0.0,1.5328639052535,-0.13233409168504773,0.08791050159732172
GS,0.0,1.437588075627159,0.985422041912657,0.4808087078228823
AMD,0.0,0.12258031843682193,0.009415334330031833,0.40708715142150875
IBM,0.0,1.244120904927715,0.14429010203578452,0.3966099029696978
SBUX,0.0,-0.6762671949051948,-0.400994753956859,-0.23486797521004765
CAT,0.0,1.3093084189749056,0.024760772796064145,0.38150980058148376
DE,0.0,0.3020640152894174,-0.04053503586589402,-0.046991260597192275
UNP,0.0,1.1389534285977039,0.25600988917913003,0.19219621417937172
BA,0.0,0.5313631554723646,0.37100024393008635,-0.0876957524773504
AAPL,0.0,0.44201646561340935,1.1985250688546292,0.17655576710956378
